Age,Sexe,Taux_presence,Nombre_retards,Note_moyenne,Situation_familiale,Abandon
26,Homme,85.58557592801355,3,13.27329872468407,Enfants à charge,0
19,Femme,83.79805608961392,4,9.41862330898257,Marié,1
20,Femme,94.53365997685651,1,14.528759425736927,Célibataire,0
23,Femme,84.3302563212063,2,12.623723623534653,Enfants à charge,0
22,Homme,76.04363097293465,3,12.589327855262821,Marié,0
24,Femme,81.85176115224218,3,12.122237490325805,Célibataire,0
22,Femme,86.42955773448381,1,13.79931986000208,Marié,0
20,Femme,94.83371827437641,1,16.817334368817765,Célibataire,0
22,Homme,89.82475747959067,1,15.518065141754024,Enfants à charge,0
23,Homme,78.19571777002365,2,13.481629065447,Célibataire,0
22,Femme,100.0,1,15.550127569589149,Marié,0
22,Femme,87.11820248782384,2,14.460762652463227,Célibataire,0
23,Homme,95.20312590399212,0,15.296571085145224,Célibataire,0
23,Homme,83.78628453138217,3,13.021849469030387,Divorcé,0
23,Femme,89.2668739576436,2,14.649716437393089,Enfants à charge,1
22,Homme,91.71574803614723,0,14.410368617001152,Célibataire,0
20,Femme,94.74555769403405,1,16.75483675854831,Célibataire,0
21,Homme,93.4589464430258,0,15.108711826855933,Célibataire,0
23,Femme,91.97757600058382,3,15.064996966347238,Marié,0
19,Femme,82.47930615044713,4,14.277496401824367,Marié,0
21,Homme,80.42603166435151,3,13.745558524227903,Marié,0
20,Femme,87.66086008259359,1,12.790209909698513,Marié,0
21,Femme,92.46502457872856,1,15.364649581819169,Enfants à charge,0
23,Femme,83.21823439378714,3,13.983454553528718,Célibataire,0
21,Homme,93.52137572571509,1,15.970069381018012,Célibataire,0
21,Homme,96.62093396388943,0,14.629845260468782,Marié,0
18,Homme,77.66943264741265,4,11.443379660094573,Divorcé,0
22,Femme,78.30463436962977,3,13.390253391186087,Marié,0
22,Homme,83.87699952875731,2,12.66978955863095,Marié,0
25,Femme,87.46090134551358,0,14.069439145162722,Marié,0
20,Femme,80.8034638898636,4,14.146395392981507,Enfants à charge,0
21,Homme,95.81762143093715,1,15.374843964255783,Célibataire,0
21,Homme,88.39253489214761,1,13.5821060959883,Célibataire,0
24,Femme,85.31557638592592,4,12.369719101025984,Divorcé,0
20,Femme,73.51272380905178,5,11.609627900942955,Enfants à charge,0
21,Homme,74.47347346857994,4,10.287873011809781,Célibataire,0
22,Homme,87.24807400225446,3,13.48987513644175,Célibataire,0
21,Homme,67.9392349907613,6,10.574115783604217,Célibataire,1
20,Femme,93.10109927715257,1,16.314314712120556,Célibataire,0
21,Femme,83.73476924502144,2,14.07776346712321,Divorcé,0
23,Femme,100.0,0,15.535934882017822,Célibataire,0
18,Femme,100.0,0,17.42841931756372,Enfants à charge,0
21,Femme,83.54840744601987,3,12.882746079355503,Célibataire,0
19,Homme,84.14930397974948,1,12.436692574913014,Marié,0
23,Homme,92.96465211201624,0,15.022656457536963,Célibataire,0
17,Femme,98.6253808793443,1,17.281976333047346,Marié,0
19,Femme,71.89576754051187,4,11.399605181141705,Marié,0
21,Homme,70.70899627716251,5,10.868871305904163,Marié,1
24,Homme,80.02372155556495,3,14.290769878037596,Célibataire,0
20,Homme,89.66190066539092,0,13.26793025275421,Célibataire,0
19,Homme,88.97498872406078,0,13.310649194556344,Célibataire,0
24,Femme,93.5581716398708,1,13.46787927501379,Célibataire,0
18,Homme,75.40241977307754,5,11.933011152441685,Marié,0
16,Femme,66.47084909624898,6,10.187120491552474,Marié,1
21,Homme,91.86411356241716,1,16.37235340164235,Marié,0
19,Homme,78.37442981627812,4,12.449639549578487,Marié,0
18,Homme,68.8520970848909,7,9.773657403254333,Célibataire,1
22,Femme,86.16050996767505,2,13.775871368029366,Célibataire,0
21,Femme,91.34540550574943,1,14.869518244323372,Célibataire,0
19,Homme,84.02354294302978,2,11.7817701681263,Enfants à charge,1
18,Femme,81.33721291054009,4,15.360913580915906,Marié,0
22,Femme,83.72510214283275,4,13.528636339526823,Célibataire,0
22,Homme,82.03533790079373,2,13.36530899314165,Célibataire,0
20,Homme,74.21562310447867,5,11.99750744995038,Enfants à charge,0
24,Femme,79.28255458407655,4,13.051794168198088,Marié,0
18,Femme,89.17023924011052,1,14.284982400514147,Marié,0
17,Femme,87.573428331012,2,13.354773113411099,Célibataire,0
19,Homme,86.34447844773456,1,14.601122453481889,Célibataire,0
20,Homme,77.03881214517297,2,12.791532662307397,Divorcé,0
21,Femme,83.54797470291466,3,12.372306106347791,Marié,0
20,Homme,67.58347962845716,6,11.606557555635838,Célibataire,0
21,Homme,86.42781331108311,2,14.107524032985449,Enfants à charge,0
18,Femme,96.43086166250853,0,16.44444861164391,Marié,0
23,Femme,73.20694294366315,4,12.82296232922939,Célibataire,0
20,Homme,80.31257861345796,3,12.718775613183528,Célibataire,0
23,Homme,87.63285422968103,1,14.51188014143627,Célibataire,0
21,Femme,95.02274107541987,2,15.913438399819096,Célibataire,0
21,Homme,81.4142030695988,2,12.337269376639767,Marié,0
22,Homme,79.46199736587283,3,12.623351267726926,Célibataire,0
21,Femme,69.24861486067134,5,10.762840815751849,Enfants à charge,1
22,Femme,85.82750503446485,3,12.568067203486333,Divorcé,0
23,Homme,100.0,0,18.56763678867388,Célibataire,0
21,Homme,87.2188676957174,2,12.525536710865207,Célibataire,0
22,Homme,84.82176816653029,3,12.075161321292386,Enfants à charge,0
20,Femme,87.57665848613588,2,15.300725348623962,Marié,0
23,Homme,84.91126396841118,3,14.099955846058219,Marié,0
19,Homme,78.49588502191897,3,11.398417935807068,Célibataire,0
24,Femme,91.58623932542164,0,15.595224913914938,Célibataire,0
20,Femme,86.80609218489404,2,15.338764272731416,Marié,0
18,Homme,85.14090601546926,2,13.590872844723402,Divorcé,0
21,Femme,77.197071781774,5,14.428383667340682,Célibataire,0
19,Femme,95.42806345547807,0,13.840147707453676,Enfants à charge,0
22,Homme,90.31762196266487,2,15.091466748258831,Célibataire,0
19,Femme,80.57663330106158,2,14.10302333138024,Divorcé,0
20,Femme,93.0145988294555,3,15.493533726023571,Marié,0
17,Homme,81.01943329291834,3,12.598559267292103,Célibataire,0
20,Femme,78.7439720599117,4,11.971154326975606,Marié,0
16,Homme,78.9223750601577,3,12.932501430110912,Célibataire,0
17,Homme,70.83145157529528,6,11.49047222294636,Célibataire,1
22,Femme,88.77233904334565,0,15.168324292784211,Célibataire,0
22,Femme,70.3508409732932,6,11.642684036787369,Célibataire,0
21,Femme,75.1724493498739,4,10.706997445414348,Célibataire,0
19,Homme,68.39529592737173,6,10.081523409982124,Marié,1
20,Femme,84.31144245767285,3,12.356700436527174,Marié,0
20,Homme,83.79743631782502,2,13.03350267158761,Célibataire,0
18,Femme,82.38643029450908,2,14.223185435990667,Enfants à charge,0
24,Femme,76.65937844263539,5,11.856890687120536,Marié,0
22,Femme,75.62212997250688,6,14.000178659025801,Divorcé,0
20,Homme,88.7149589083726,2,14.350650203445605,Marié,0
21,Femme,80.5955845463321,4,12.599029562529552,Célibataire,0
21,Femme,87.53086657228916,2,14.08581290528359,Célibataire,0
16,Homme,77.91801051100622,6,11.099892883790995,Marié,0
20,Homme,86.44850194216866,0,14.159438678947705,Célibataire,0
19,Femme,95.42622429852851,1,16.49172167189092,Célibataire,0
18,Femme,89.68932640314226,0,14.817369628599112,Célibataire,0
20,Femme,81.70068945426816,1,12.511643688256752,Célibataire,0
24,Homme,87.05759176284742,2,12.983554143948478,Célibataire,0
22,Homme,83.0746786037583,3,12.660999898897902,Célibataire,0
19,Homme,85.06304147755783,2,13.683319656044555,Célibataire,0
22,Homme,82.39511158281198,3,14.202853272898059,Marié,0
23,Femme,83.68531835291687,6,11.262309111571094,Marié,0
22,Homme,86.6967468245934,2,13.534685745800253,Célibataire,0
21,Homme,77.0531304033444,5,11.952279579936738,Célibataire,0
19,Homme,76.87296938408018,3,10.347239639982593,Célibataire,0
22,Femme,73.89165956935031,5,10.50015065243614,Célibataire,1
21,Femme,72.19783116397032,5,10.399786134859362,Célibataire,0
22,Homme,75.26173846223617,4,10.943290395484926,Célibataire,0
22,Homme,86.27570005443303,4,13.583244553186601,Marié,0
23,Femme,77.85769987606493,5,11.768095371907942,Marié,0
19,Femme,89.10891571384877,2,13.66105125447628,Célibataire,0
23,Femme,85.2777099900205,0,14.46961912505571,Célibataire,0
21,Femme,69.25196629249557,5,12.360869661520585,Marié,0
25,Femme,90.23980467377352,4,15.62522721780778,Enfants à charge,0
19,Femme,91.48638916473368,1,12.850186602647716,Marié,0
24,Femme,77.04909860132118,5,12.384436974033317,Marié,0
21,Femme,88.36153234315994,3,13.726206561410152,Célibataire,0
19,Homme,78.14801410072641,4,12.327357457974317,Célibataire,0
20,Homme,85.78136301398668,2,13.318921418555451,Enfants à charge,0
20,Homme,74.88401274436028,2,12.200190541541243,Célibataire,1
21,Homme,70.65514837972339,6,10.799679653030525,Divorcé,0
22,Homme,81.93746248309625,2,12.561667615115514,Marié,0
19,Homme,84.01016842980131,3,12.355157716645017,Marié,0
20,Femme,81.81856245108317,2,12.67408868504299,Célibataire,0
25,Femme,75.52775553421952,4,12.013422594589693,Marié,0
24,Homme,81.8008075029509,3,13.5191174671269,Célibataire,0
21,Homme,87.15435802064587,2,14.776502680437028,Célibataire,0
21,Femme,84.6408557590197,1,13.251938340786042,Célibataire,0
21,Femme,86.46000824479371,3,13.902845804021794,Enfants à charge,0
22,Femme,79.63907839636613,3,13.558364351408217,Marié,0
18,Homme,94.37374331772928,0,16.57165639280352,Célibataire,0
20,Femme,75.59061330756175,4,11.72975914200274,Célibataire,0
17,Homme,88.90048237669374,2,13.96414063156445,Marié,0
21,Homme,94.4551287436797,1,15.409393545388347,Marié,0
22,Femme,88.84726474199117,3,12.82738223840127,Marié,0
20,Femme,83.37980618348136,3,12.963361416486697,Marié,0
24,Homme,80.77362362669616,3,13.510629942477555,Célibataire,0
18,Femme,93.28870120837004,0,15.885252310699208,Marié,0
18,Femme,73.61620059790661,6,10.822162485322101,Célibataire,1
21,Homme,77.23900591696285,4,12.253569088631593,Enfants à charge,0
23,Femme,81.81953787606624,3,12.098280341119247,Marié,0
24,Homme,94.90123006009598,0,16.188676657239423,Célibataire,0
20,Homme,88.03814108832717,3,13.777899727112603,Célibataire,0
23,Femme,77.25563393191804,3,11.96239363809157,Enfants à charge,0
20,Homme,82.51753835692077,2,12.865906917444729,Célibataire,0
20,Homme,80.08541484722964,4,12.399918360184587,Célibataire,0
22,Femme,79.32168806213171,2,12.300375564387798,Marié,0
22,Femme,92.83111646845424,0,15.8328105062707,Célibataire,0
17,Femme,74.02605496589196,3,11.358624696867613,Marié,1
23,Homme,97.87024684587499,1,17.32350112290863,Célibataire,0
23,Homme,91.62583752147698,1,16.25908613170293,Marié,0
19,Femme,93.72689336482958,4,13.617490514869932,Célibataire,0
21,Homme,81.29648390379793,2,13.11417685499897,Célibataire,0
21,Femme,83.80047424736712,2,12.769414515768872,Enfants à charge,0
21,Femme,73.53478548380231,4,11.153570259381734,Marié,1
19,Homme,80.80270074346558,4,14.572832579164633,Célibataire,0
19,Femme,88.94923878114521,1,14.084814400055983,Célibataire,0
20,Homme,95.36850449425117,1,15.715501711215104,Marié,0
23,Homme,76.14274546558039,3,12.612733113845337,Marié,0
22,Femme,82.07595250411788,2,12.16076350313444,Divorcé,0
20,Homme,83.78960623813983,1,12.763345461311769,Divorcé,0
22,Femme,73.83368638246012,3,10.519030585960898,Marié,0
15,Homme,89.73079393406721,1,13.623648356212305,Célibataire,0
23,Homme,79.20807734605913,3,9.681181492591687,Célibataire,0
17,Homme,83.43687719058381,2,13.9101139793812,Marié,0
20,Femme,81.38440502470498,4,14.711854594961814,Célibataire,0
18,Homme,78.6852919542426,5,12.200614532172917,Célibataire,0
18,Femme,84.94364011615556,2,12.175277158082727,Célibataire,0
23,Homme,83.27512337145582,1,12.898492122818427,Célibataire,0
20,Homme,82.02513694177068,3,12.494893696240606,Célibataire,0
21,Femme,79.17230702655726,3,11.508261276770215,Célibataire,0
20,Femme,87.55619736626365,1,15.043612243334705,Marié,0
21,Femme,98.22893814793828,0,16.794600766566077,Célibataire,0
21,Femme,86.11909786271302,2,12.612412885589293,Célibataire,0
18,Femme,92.96894571928902,1,15.720422902340863,Célibataire,0
22,Homme,73.8782245987723,4,13.05854635339311,Marié,0
20,Homme,86.26209151435016,2,15.691871932382083,Célibataire,0
17,Femme,76.22105344823147,5,14.548370040320684,Marié,0
20,Homme,73.1846005797448,4,10.52569743751852,Divorcé,1
24,Homme,79.08502874032772,5,14.936974737444359,Célibataire,0
22,Homme,94.53519467530859,0,15.076072812787501,Célibataire,0
20,Femme,92.60012662935716,0,14.54755353902306,Célibataire,0
20,Homme,86.9440377764352,2,14.218678041343125,Divorcé,0
20,Homme,72.73839552088056,4,10.77869799403907,Marié,1
25,Homme,83.4297547888965,3,13.563507358981001,Enfants à charge,0
21,Femme,87.41360007121388,0,13.041962822944779,Célibataire,0
21,Homme,86.40428983662878,4,13.171890873430883,Divorcé,0
23,Homme,70.24965133215403,6,11.873029934184785,Célibataire,0
21,Femme,77.87745721584102,2,12.474557290944997,Célibataire,0
20,Femme,84.48737788681026,1,13.864702469761424,Enfants à charge,0
20,Homme,89.29032727613752,3,14.518807696137939,Enfants à charge,0
20,Homme,67.43097743120043,5,11.535308243997726,Célibataire,1
20,Femme,83.70300819616114,2,11.750226517234736,Célibataire,0
22,Femme,86.14439015903162,0,14.756182575692176,Célibataire,0
21,Femme,91.7968959081297,1,14.551395246977693,Célibataire,0
22,Femme,90.5428606738995,1,14.798066996396765,Célibataire,0
20,Femme,89.66057055047044,2,15.359035752332943,Divorcé,0
21,Femme,78.60047594638452,2,11.445884740545834,Marié,0
17,Femme,69.73598290301354,4,9.89775299400894,Marié,0
22,Homme,81.85557794350879,4,10.792906731812511,Marié,0
21,Femme,93.01305460166849,2,14.252799248486497,Marié,0
22,Femme,96.14763622019545,0,17.002577777408135,Marié,0
15,Homme,90.68439281838228,2,14.332071734283872,Marié,0
25,Femme,88.43472658241387,2,12.775084091707296,Célibataire,0
20,Femme,88.03711718708773,3,13.369888833488114,Marié,0
23,Homme,80.55105002591375,3,11.24479580039644,Marié,0
18,Femme,83.95951765157103,0,12.718741546004493,Enfants à charge,0
22,Homme,98.35255620661064,0,16.391702341255307,Divorcé,0
18,Homme,77.45953595366498,5,10.695057066743718,Célibataire,0
19,Homme,97.9182303256788,0,17.050368854055122,Marié,0
24,Homme,82.42377476406354,3,12.942445923779195,Célibataire,0
20,Femme,95.60345687276063,0,15.67611323485862,Marié,0
21,Homme,73.74547992401969,2,11.63344902099506,Célibataire,0
22,Homme,89.68723360931719,3,14.875932879941303,Célibataire,0
21,Femme,79.10583891241902,3,13.299035724639863,Célibataire,0
21,Homme,73.6778624646065,5,11.636733721603148,Marié,1
21,Homme,86.74827233928757,2,14.427029956800784,Célibataire,0
25,Homme,93.07577430876775,2,14.599276476394737,Enfants à charge,0
20,Homme,78.24046849125203,4,12.728273280596852,Célibataire,0
21,Femme,73.0078723163328,5,10.863303071976112,Enfants à charge,1
23,Homme,84.26524188532036,2,13.492017904960456,Marié,0
23,Femme,84.30051736978255,3,13.020433856101086,Célibataire,0
23,Femme,89.38655702043599,0,14.200765013746201,Célibataire,0
22,Homme,92.5967565709159,2,14.050401687915596,Marié,0
18,Homme,84.52467854982005,1,14.196391886331893,Marié,0
24,Homme,99.8440265183541,1,17.33720989056658,Marié,0
18,Homme,86.79387795628233,2,15.040183665111908,Célibataire,0
21,Femme,82.2285879519448,4,11.527722856846285,Célibataire,0
19,Femme,72.10746112717737,5,12.35532222048348,Divorcé,1
20,Femme,82.89872383747065,1,13.166650074002671,Célibataire,0
21,Homme,82.3089044367109,2,13.797068680652227,Célibataire,0
21,Femme,92.68243837025176,2,13.846150423490553,Célibataire,0
21,Homme,88.69986899253483,2,14.29696026275423,Marié,0
24,Homme,75.56504702693906,6,11.698480236937765,Marié,0
21,Homme,86.3780350912883,3,12.122100471773592,Célibataire,0
20,Homme,90.37224937383243,0,15.414104572419054,Célibataire,0
22,Homme,97.22425087510265,0,17.179572639103714,Célibataire,0
23,Femme,92.10003173931247,1,14.690356815215244,Célibataire,0
18,Femme,91.08677323449183,0,16.273184116001786,Célibataire,0
22,Homme,85.48068795692132,4,13.082409700085789,Divorcé,0
22,Femme,88.1064960433876,2,14.915558937554755,Célibataire,0
20,Homme,94.99603920564927,2,12.880835914896291,Célibataire,0
23,Homme,74.3377808201628,3,14.219444902337885,Enfants à charge,0
20,Homme,82.20448538226435,4,14.27613105258261,Célibataire,0
21,Femme,78.81945000995007,6,11.588291997238834,Marié,0
20,Homme,88.033224949809,1,12.282894715827531,Célibataire,0
21,Homme,94.8417774052063,1,15.564294979086435,Célibataire,0
18,Femme,80.2242057062314,3,11.239705308860954,Enfants à charge,0
18,Femme,65.87756506024449,5,10.576488296594162,Marié,1
24,Femme,81.70223403980424,4,13.116900825134916,Célibataire,0
19,Homme,92.30778985613925,2,13.754765309418863,Marié,0
19,Homme,89.30103922359903,1,15.566122907154234,Enfants à charge,0
16,Femme,88.4254899824846,3,14.719398200178865,Célibataire,0
19,Homme,82.76005358500416,1,14.439831375039187,Marié,0
18,Femme,74.76775411024171,3,11.874020820205152,Divorcé,0
24,Femme,89.12235457299573,2,12.802829119035653,Célibataire,0
23,Homme,78.325745519723,4,13.176734100169586,Marié,0
19,Homme,100.0,0,15.979628600864208,Marié,0
25,Femme,89.56405766683613,2,12.894828506832752,Marié,0
22,Femme,80.35481357956839,4,13.855261402909584,Célibataire,0
20,Femme,80.10891802089097,4,14.565745223636155,Célibataire,0
16,Femme,84.2564463470913,3,13.247218823084491,Marié,0
25,Homme,83.083984623826,3,15.27171884817719,Célibataire,0
18,Femme,93.93467020423964,0,15.431515259247295,Célibataire,0
17,Femme,86.49132935795237,4,13.043243499526502,Célibataire,0
23,Femme,79.14694608873178,3,11.89158345912429,Célibataire,0
25,Homme,100.0,2,17.48708240799274,Divorcé,0
23,Homme,85.39446665216178,2,12.879026116436494,Célibataire,0
22,Femme,91.15071740775117,0,15.657876921137662,Divorcé,0
22,Homme,80.13418794044193,5,11.710964356007082,Célibataire,0
22,Homme,87.90492502195619,2,13.575431990719064,Marié,0
22,Homme,87.48887992914557,3,14.803581683341402,Célibataire,0
21,Femme,69.88280566323078,7,9.952384003195263,Marié,1
21,Femme,100.0,0,15.845204620579707,Marié,0
20,Homme,95.32515568738037,0,16.681578050281864,Célibataire,0
19,Femme,81.8224374708321,4,14.320762913846439,Enfants à charge,0
20,Femme,76.18184207635315,4,12.521966114737205,Célibataire,0
17,Homme,87.78049291042842,3,13.162304160940314,Marié,0
20,Homme,85.69358159531517,0,13.593428739999696,Divorcé,0
19,Femme,87.84535158850584,2,14.106718002015912,Enfants à charge,0
18,Homme,86.53261916955272,2,14.150822937358566,Divorcé,0
21,Femme,89.04992791444741,3,13.019623277027339,Célibataire,0
23,Femme,96.57844559513445,1,16.259804778850032,Célibataire,0
22,Homme,89.54482564102916,2,14.367237175793974,Célibataire,0
17,Femme,76.60275600872048,5,10.024705082669943,Marié,0
19,Femme,95.90050282169962,0,14.706148940794213,Marié,0
22,Homme,98.1249165079063,1,15.264608802534283,Célibataire,0
19,Homme,100.0,1,15.977142311158946,Marié,0
20,Homme,76.01204773408321,5,13.541085955616477,Célibataire,0
22,Femme,86.9430561052022,4,13.729629721919958,Célibataire,0
19,Homme,68.34321037448811,5,9.660709666274592,Marié,0
21,Homme,89.42519325103368,1,14.684409791962215,Célibataire,0
18,Homme,80.61439761466582,3,12.390071894745992,Enfants à charge,0
19,Homme,100.0,0,16.57475823953354,Célibataire,0
21,Femme,78.80308023985134,3,13.051029723013317,Marié,0
17,Femme,71.48653569626191,6,11.982211001663226,Célibataire,1
21,Homme,81.22989007437984,4,12.61019701548695,Célibataire,0
20,Femme,69.1960978302629,5,12.268375202139268,Marié,0
22,Homme,91.00879563605848,2,15.409342007944964,Enfants à charge,0
21,Homme,68.47933562994943,7,9.414460799680228,Célibataire,1
23,Femme,85.22766064946526,3,15.644004763168253,Célibataire,0
21,Femme,68.37750544115042,7,10.43362032944266,Marié,1
20,Homme,82.43761756370687,2,12.380518130583795,Célibataire,0
21,Homme,98.14702524643627,0,17.624966838195864,Enfants à charge,1
22,Femme,87.88518313148636,1,16.310555054921398,Marié,0
21,Homme,78.09205116028053,3,12.33078241032252,Célibataire,0
21,Femme,84.75037208848732,2,13.058905552897501,Célibataire,0
19,Homme,85.14413497635557,2,13.449245288999673,Marié,0
19,Homme,88.78104276674725,1,15.081888142529788,Célibataire,0
18,Femme,74.06513309375339,4,12.837626619093522,Marié,1
24,Femme,89.74053819077865,2,14.88156805948037,Célibataire,0
18,Femme,63.3648669471778,7,9.456453250548439,Marié,1
19,Femme,79.96092358108952,2,14.342150307467856,Célibataire,0
19,Femme,81.09380926038764,4,12.301234916006624,Enfants à charge,1
22,Femme,90.0666146085699,1,15.590911529652393,Célibataire,0
20,Femme,85.18104682141495,2,13.339094224860965,Célibataire,0
23,Homme,73.7554955691497,5,11.744347293383347,Enfants à charge,0
19,Homme,77.12005499346388,4,11.904445684229131,Célibataire,0
21,Homme,86.58944007637926,3,13.58256382880408,Célibataire,0
19,Femme,84.36746126508355,3,12.927732672300323,Célibataire,0
25,Femme,80.36700712291403,3,14.049905099617801,Célibataire,0
18,Femme,81.15332968390416,5,11.690073414477089,Enfants à charge,1
21,Homme,90.56934397727431,2,13.695169344042439,Marié,0
22,Femme,80.85845941704628,3,14.899762478402051,Célibataire,0
21,Femme,84.29527004776742,4,14.072138071819444,Marié,0
20,Homme,100.0,0,13.864886301306964,Marié,0
20,Femme,73.61053890492862,5,10.72632209652889,Enfants à charge,1
21,Homme,70.18525814740273,8,8.365799384548357,Célibataire,1
20,Homme,91.26871731838885,1,13.789616904343072,Marié,0
22,Femme,79.57085550964717,3,9.447113660213038,Marié,0
25,Femme,82.45409977805903,3,12.881125389014914,Célibataire,0
19,Femme,78.75074897495108,5,10.92067052708135,Célibataire,0
18,Homme,82.9215988738599,1,13.548145087875426,Célibataire,0
20,Homme,97.78830489677073,0,14.293124475633084,Marié,0
26,Homme,91.41702766894495,1,14.845466003513785,Célibataire,0
19,Femme,91.89778809509582,0,14.619751936144047,Divorcé,0
24,Femme,73.67018355365883,4,13.00248049823742,Célibataire,0
24,Femme,75.79077010757705,5,13.029972377882183,Marié,0
19,Femme,62.287370724116585,6,10.178451211627772,Enfants à charge,0
22,Homme,78.52495343133796,2,12.302129234039482,Marié,0
24,Homme,92.65362549108526,1,16.933424218923083,Enfants à charge,0
20,Homme,89.13557212598697,3,12.467300541058226,Enfants à charge,0
20,Homme,83.22789389638301,1,12.13062545489379,Célibataire,0
19,Femme,84.82159773025558,3,13.289456559649272,Marié,0
18,Femme,79.48891565939675,4,14.627375457830631,Célibataire,0
19,Femme,86.63807105921427,3,13.443371752012053,Marié,0
18,Homme,91.12702623584492,2,14.335808692167456,Célibataire,0
21,Homme,72.07290570071622,7,9.219025498995624,Marié,1
19,Femme,87.39718150269879,2,14.905506810675195,Marié,0
21,Femme,92.45947896763734,1,15.872098099474954,Célibataire,0
17,Homme,81.67919768829304,3,13.690954854643868,Célibataire,0
21,Femme,90.60560489696466,1,14.011620061697338,Divorcé,0
22,Homme,100.0,1,15.343293231626994,Célibataire,0
17,Homme,84.16525765610487,1,12.381666398010761,Célibataire,0
21,Homme,88.1464564000426,1,14.355840961767324,Célibataire,0
23,Femme,79.09554333070886,5,11.033924170327827,Divorcé,0
18,Femme,86.4500093008164,3,12.440084889873173,Divorcé,0
24,Homme,88.68217299985844,1,13.928635233068091,Marié,0
21,Femme,86.55873872216111,3,13.14465463313995,Enfants à charge,0
19,Homme,76.84243744232914,4,11.438387087527415,Célibataire,0
20,Homme,86.6508941706036,4,13.914078722430801,Divorcé,0
22,Homme,96.69756750974109,0,15.833682928611443,Célibataire,0
21,Homme,88.58908611611622,3,13.650206886906316,Célibataire,0
22,Femme,92.69589751257473,4,14.53739755519769,Célibataire,0
19,Homme,83.10390423989898,3,12.124058594880216,Marié,0
21,Homme,90.99920191538969,1,14.805158911218133,Marié,0
18,Femme,87.23414270573221,3,13.885723898704466,Célibataire,0
20,Homme,77.39271416250214,4,10.55586026501784,Divorcé,0
19,Homme,87.548168038391,4,14.577918960129011,Célibataire,0
19,Femme,77.06642669247752,4,11.12853029864463,Célibataire,0
23,Femme,79.93695780092166,3,12.730853469344686,Célibataire,0
23,Femme,86.514626458339,1,15.19160570928612,Marié,0
22,Homme,87.377954187041,3,14.68236988577002,Enfants à charge,0
18,Femme,75.48614027938297,5,11.607254430476281,Célibataire,0
20,Femme,93.43188616946301,0,14.902283922537382,Marié,0
23,Homme,89.57605022640378,2,15.233919442536134,Célibataire,0
21,Homme,79.36217251511293,2,13.42902085507556,Marié,0
25,Homme,72.6993216284066,5,10.536533224216859,Divorcé,1
21,Homme,83.84076336734854,3,12.431220858100593,Célibataire,0
21,Homme,81.43245028911072,5,10.39251236167061,Enfants à charge,0
20,Femme,85.90512365642418,2,13.889800390147213,Marié,0
21,Femme,82.09506671075548,2,13.081562261594922,Célibataire,0
20,Femme,68.94034511403993,5,11.727243141748533,Divorcé,0
22,Homme,81.89322449359074,2,13.493038767518977,Célibataire,0
22,Homme,82.55504711145349,4,14.167486260890714,Célibataire,0
19,Homme,90.06928819819247,3,13.463029001812698,Célibataire,0
18,Femme,79.4144026031116,4,13.500310721434358,Célibataire,0
17,Femme,98.42939738698053,1,15.285493228942423,Enfants à charge,0
22,Homme,69.70687559478594,6,11.283627401010163,Marié,1
18,Femme,95.489339982421,0,14.114642604832456,Enfants à charge,0
16,Homme,83.20544823297516,3,13.365952534312463,Célibataire,0
21,Femme,91.87667897874844,1,12.846813905366357,Célibataire,0
25,Femme,85.63841187246986,1,13.628624294928725,Célibataire,0
20,Femme,94.11644428820375,1,15.607820637108476,Marié,0
22,Homme,81.90110428357751,3,12.41419709130553,Divorcé,0
21,Femme,76.21103659857751,5,10.63121786103066,Marié,0
20,Femme,96.3640342981685,0,16.55072361402121,Célibataire,0
22,Homme,84.09215483294287,3,13.160360435094507,Enfants à charge,0
20,Femme,86.77246778899368,1,13.576299521318381,Marié,0
21,Homme,94.87801531235836,1,15.323598218008032,Célibataire,0
21,Homme,76.74435806324452,5,14.398322851432267,Enfants à charge,1
19,Homme,89.76392718111406,0,15.868091926948653,Célibataire,0
22,Homme,80.28084194829687,4,13.65469996043237,Célibataire,0
20,Homme,83.94264515484502,3,13.676943092219117,Célibataire,0
19,Femme,85.57823172307431,2,13.853220031038292,Célibataire,0
22,Homme,72.9982251084245,4,9.00365147793326,Célibataire,1
19,Homme,78.76930365743652,4,11.586415202152345,Célibataire,0
21,Homme,95.80858313930511,0,15.140713057693294,Célibataire,0
20,Homme,92.08952950867837,1,12.988537362254224,Marié,0
23,Femme,84.49888338138211,2,12.367416716991883,Divorcé,0
21,Homme,86.94498766810314,3,11.710911679292836,Marié,0
20,Femme,82.64605995490834,5,12.608585157538878,Célibataire,0
22,Homme,95.85266708662385,0,16.446666033842394,Célibataire,0
23,Femme,83.3971793776467,3,14.266351425271333,Célibataire,0
22,Homme,86.85473673707878,1,14.492994972641059,Célibataire,0
21,Homme,94.16824115313652,2,14.011839831771908,Marié,0
18,Femme,78.78102812123275,2,10.735089059664952,Marié,0
18,Homme,97.47031347597515,0,14.113678321994769,Marié,0
20,Femme,72.75630872205298,4,10.094463731053448,Marié,1
19,Homme,98.0371370489024,0,15.066710859299686,Célibataire,0
20,Femme,82.01859532838421,2,12.993040801266044,Célibataire,0
21,Homme,83.05841001739775,4,11.894597284482693,Marié,0
22,Homme,69.87991863053645,5,11.070963688248728,Célibataire,1
20,Femme,81.36164226097846,4,12.421972836347296,Célibataire,0
